tweet_id,date,text,favorite_count,retweet_count,at_mentions,at_mentions_id,hashtags,user_id,user_name,user_profile,in_reply_to_tweet_id,country,place,lang,coordinates,latitude,longitude,tidy_text,heat,tone
1240149127935270000.00,3/17/20 22:32,"Our gratitude for fellowmen and deserving make us worth living.
I always read your good initiatives.
Recent vedio w… https://t.co/xv8QqSDNRF",16,1,[],[],[],2233178372,Ram Vanshaj Premlata Asopa🇮🇳,"Working for banking literate India
followed by @PiyushGoyalOffc @KirronKherBJP @Tarunvijay Former BJP MP @mvmeet @Lalit Amberdar ji@Pushpendra Kulshrestha ji",,India,Hyderabad,en,"[78.3897718, 17.3013989]",78.39,17.30,our gratitude for fellowmen and deserving make us worth living i always read your good initiatives recent vedio w   ,17,positive
1240149081399460000.00,3/17/20 22:32,"“How will poor people learn to not be poor if we just give them hand outs whenever theres a crisis.”

https://t.co/5ukNNiaUEd",0,0,[],[],[],8.38179E+17,Tired Ming,"Board Game Designer. Giant Weeb. Occasionally both. 
He/Him
Designer of: ⚔️@FEfanBoardGame 🎱@SentoFighter 🎭@PersonaFanGame",,United States,Atlanta,en,"[-84.576827, 33.6475029]",-84.58,33.65, how will poor people learn to not be poor if we just give them hand outs whenever theres a crisis    ,0,neutral
1240148926642160000.00,3/17/20 22:31,"Thailand reported 35 new coronavirus cases on Wednesday, taking its total infections to 212, a disease control offi… https://t.co/UnD6rTyKY8",2,2,[],[],[],83875900,Zashnain Zainal,"A relief worker, poet, traveller and Malaysian. Seeking the ultimate emotional response to a dying age of reason & compassion.",,Malaysia,Sepang,en,"[101.5926283, 2.5934594]",101.59,2.59,thailand reported   new coronavirus cases on wednesday taking its total infections to   a disease control offi   ,4,positive
1240148556662610000.00,3/17/20 22:30,#SocialDistancing will save us from this getting out of hand...PLEASE take it seriously. #COVID19 #coronavirus https://t.co/WNbg0qnoGY,0,0,[],[],"['SocialDistancing', 'COVID19', 'coronavirus']",1.07091E+18,Brad R Lambert,Producer || Talent Manager || INTL. Speaker — 🎬 Clients: Disney • Marvel • WB • Sony • Uni — Follow me on Instagram: @bradrlambert,,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.67,33.70,socialdistancing will save us from this getting out of handplease take it seriously   coronavirus  ,0,negative
1240148402169610000.00,3/17/20 22:29,U.S. Coronavirus Map: Cases Now Reported in All 50 States https://t.co/WbigltF4EP,6,8,[],[],[],366517094,George Cassis,"Con los pies sobre la tierra. No creo en Utopias anacrónicas, fracasadas y otras hierbas totalitarias.....Against the hypocrisy of the left.!",,United States,United States,en,"[-179.231086, 13.182335]",-179.23,13.18,us coronavirus map cases now reported in all   states  ,14,neutral
1240148127346240000.00,3/17/20 22:28,@LoveleenIJ @dejiakintunde @NCDCgov @LSMOH @Fmohnigeria @daily_trust @MobilePunch @nanonlineng @vanguardngrnews… https://t.co/3OMLroWetc,0,0,"['Ijeoma Okereke', 'Akintunde', 'NCDC', 'LSMOH', 'Federal Ministry of Health, NIGERIA', 'Daily Trust', 'The Punch Newspapers', 'NewsAgencyofNigeria', 'Vanguard Newspapers']","[1001064197101322240, 46192868, 705694814612938752, 1183136256, 346680340, 69271273, 24291371, 762607341233668097, 39975533]",[],300150363,PlanetShaker,"An astute Lover of God, Preacher, Motivational Speaker, Life coach/Consultant, Public Commentator. A husband of one Wife and a Proud Father.",1.24E+18,Nigeria,Lagos,en,"[3.2131467, 6.4278856]",3.21,6.43,loveleenij dejiakintunde ncdcgov lsmoh fmohnigeria dailytrust mobilepunch nanonlineng vanguardngrnews   ,0,neutral
1240147760965390000.00,3/17/20 22:27,"In Eldoret, we're indoors. I am told just like Nairobi CBD, the entire country is gloomy. There is total shutdown.… https://t.co/dGjnaWg6tj",417,118,[],[],[],1291576616,"Abuga Makori EGH, MBE","The African Report/Journalist, Political theorist, Revolutionary Socialist, Philosopher and Economist. Email: abugamakori@gmail.com",,Kenya,Rift Valley,en,"[33.9879342, -3.1894778]",33.99,-3.19,in eldoret were indoors i am told just like nairobi cbd the entire country is gloomy there is total shutdown   ,535,negative
1240147741109630000.00,3/17/20 22:27,"Do we still have to pay rents, account and all other monthly bills I mean coronavirus got us by the balls https://t.co/I1XdQVlKGg",0,0,[],[],[],55533788,Anele Booi🌈🇿🇦,"Please check my page @DiningTipsWithChefAnele Aspired, creative and anything you could think of when it comes to food For bookings anele_booi@yahoo.co.uk",,South Africa,Johannesburg,en,"[27.7518557, -26.5126489]",27.75,-26.51,do we still have to pay rents account and all other monthly bills i mean coronavirus got us by the balls  ,0,negative
1240147740396570000.00,3/17/20 22:27,"@realDonaldTrump
Your insane.

Trump Now Claims He Always Knew the Coronavirus Would Be a Pandemic https://t.co/XYJwENgWLq",0,0,['Donald J. Trump'],[25073877],[],3650247017,cathy Ann Smith,"Wife, mother with 2 children, boys 
Married 
Im a Mimi to 2 beautiful grandsons. I'm a Democrat.",,United States,Georgia,en,"[-85.605166, 30.355644]",-85.61,30.36,realdonaldtrump your insane  trump now claims he always knew the coronavirus would be a pandemic httpstcoxyjwengwlq,0,negative
1240147641587100000.00,3/17/20 22:26,"Consider: Trump’s coronavirus is only ONE of MANY ways in which he can kill us. He’s terrible at it, but frustratin… https://t.co/gHWDUt3Dty",0,0,[],[],[],11499802,Sage Brennan,"Consumer research/consulting and Co-founder of @ChinaLuxAdvisor: deals, strategy, marketing, writing, tweeting.",,United States,Redondo Beach,en,"[-118.4019312, 33.814689]",-118.40,33.81,consider trump s coronavirus is only one of many ways in which he can kill us he s terrible at it but frustratin   ,0,positive
1240147407058400000.00,3/17/20 22:25,"New coronavirus can persist in air for hours and on surfaces for days: study

https://t.co/qvqxuH3CkZ",0,0,[],[],[],610961827,ED,"Simple, Savvy, Sufficient!",,Kenya,Nairobi,en,"[36.6645733, -1.3890532]",36.66,-1.39,new coronavirus can persist in air for hours and on surfaces for days study   ,0,positive
1240147377928970000.00,3/17/20 22:25,PRAYERS won’t help Kenya combat the coronavirus PANDEMIC.  Let’s stop this SUPERSTITION and return to SCIENCE.  Thi… https://t.co/FxAw5hWfmN,0,0,[],[],[],311930495,david.kinya,,,Kenya,Thika,en,"[37.032429, -1.0713904]",37.03,-1.07,prayers won t help kenya combat the coronavirus pandemic  let s stop this superstition and return to science  thi   ,0,negative
1240147263579730000.00,3/17/20 22:25,@P3ng1z @HawardDaniel @JudgeFudge5 @Zico20907906 @ZwykyP @realHasdaiC @benbaklava @Lukas61899867 @realChaim_Rubin… https://t.co/Fw8SRYdMwm,0,0,"['אליאנה', 'Ari’el 🇮🇱71 🇵🇸0 אריאל', '🇺🇸🇬🇧🇮🇱Lashkar-e-Naranji🍊', 'Zico', 'Zbigniew Polak', 'Hasdai Crescas', 'ܒܢܝܡܝܢ', 'Lukas', 'Chaim Rubin']","[980146238057254912, 1101806444960202758, 1335201834, 1104551554411986944, 1660700785, 1106708371804045312, 1087753960969195520, 1721537670, 849805975]",[],19096369,siobàn Vict,"archaeologist, chess player, plays guitar. Also, when in Rome, I live near the Vatican. I am prejudice against prejudices. I love ☕️, espresso!",1.24E+18,Italy,Rome,en,"[12.2344266, 41.6558738]",12.23,41.66,  hawarddaniel     zwykyp realhasdaic benbaklava   realchaimrubin   ,0,neutral
1240147069819640000.00,3/17/20 22:24,"Here's what we know about the people who've died in the US from coronavirus. 

https://t.co/pWwKGZhBOh",0,0,[],[],[],1841897058,Rick Pfeiffer 🗽,"Artisen/musician, neighborhood guy, married
🌊 @RatTownRedhead #Science #Resistance
#VoteBlueToSaveAmerica 🌊",,United States,Colorado Springs,en,"[-104.910562, 38.741142]",-104.91,38.74,heres what we know about the people whove died in the us from coronavirus   httpstcopwwkgzhboh,0,positive
1240146876755730000.00,3/17/20 22:23,"@ewnreporter What is interesting is the comments on this post. In SA, #coronavirus is being branded as a ""white per… https://t.co/klYJJgRmQQ",0,0,['EWN Reporter'],[191795989],['coronavirus'],59424850,Aditi Lachman,"Passionate about visual storytelling. Education, work + tech. Photographer. Programme Coordinator at @_womeng.",1.24E+18,South Africa,Sandton,en,"[27.9829939, -26.1362658]",27.98,-26.14,ewnreporter what is interesting is the comments on this post in sa coronavirus is being branded as a white per  httpstcoklyjjgrmqq,0,negative
1240146797101790000.00,3/17/20 22:23,"Kirkland, WA, my city, is known nationally for:
1. COSTCO: Kirkland brand 
2. CORONAVIRUS: the first COVID-19 cases… https://t.co/K1KjteW40x",0,0,[],[],[],28459575,Ben Sterciuc,"Christian, husband, father, grandfather, friend, RN, teacher, pastor, Romanian-American.",,United States,Kirkland,en,"[-122.240397, 47.642154]",-122.24,47.64,kirkland wa my city is known nationally for   costco kirkland brand    coronavirus the first   cases   ,0,positive
1240146516393810000.00,3/17/20 22:22,Coronavirus: US hospital uses five months' worth of supplies in six days as shortages hit. Are you feeling it now? https://t.co/iHBW0moGMZ,4,0,[],[],[],298720401,Gracie Opulanza,Fashion and Opulent Lifestyle | Editor https://t.co/YLBdMYLW0e | #opulentlifestyle | ✈️ United Kingdom,,Andorra,La Massana,en,"[1.4136986, 42.5099927]",1.41,42.51,coronavirus us hospital uses five months worth of supplies in six days as shortages hit are you feeling it now  ,4,positive
1240146495321620000.00,3/17/20 22:22,Okay y’all hear me out... this whole coronavirus shit is gonna take such a toll on our economy and send us into a p… https://t.co/8n1P4t6HaW,1,0,[],[],[],4786199760,💮,Los Angeles Born & Raised 🏁,,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.67,33.70,okay y all hear me out this whole coronavirus shit is gonna take such a toll on our economy and send us into a p   ,1,negative
1240146388333330000.00,3/17/20 22:21,"THIS IS SHAMEFUL &amp; UNCONSCIONABLE! With masks at the ready, ICE agents make arrests on first day of California coro… https://t.co/HTdSwAqpEr",6,4,[],[],[],96075697,Luis Alejo,"Monterey County Supervisor🥬, Attorney⚖️, Former State Assemblymember🇺🇸 & Former Mayor of my hometown of Watsonville🍓 #LovingSalinas",,United States,Phoenix,en,"[-112.3239143, 33.29026]",-112.32,33.29,this is shameful amp unconscionable with masks at the ready ice agents make arrests on first day of california coro  httpstcohtdswaqper,10,positive
1240146244116370000.00,3/17/20 22:21,"The coronavirus, God shall see us true but practice preventive measures as well. Don’t leave it all in the hands of the lord.",0,1,[],[],[],372380184,fire🔥🔥🔥,"content creator: fashion/ fitness, beauty/ lifestyle.  Business page is on ig: @Nellygalt",,Nigeria,Abuja,en,"[7.3045544, 8.961887]",7.30,8.96,the coronavirus god shall see us true but practice preventive measures as well don t leave it all in the hands of the lord,1,positive
1240146192551610000.00,3/17/20 22:21,US &amp; UK have promised to support affected industries &amp; individuals suffering from Covid19. Over 1.2 trillion dollar… https://t.co/c2L1V14Pj5,0,0,[],[],[],2511718046,APURBA ROY CHOWDHURY,,,India,Kolkata,en,"[88.094457, 22.269493]",88.09,22.27,us amp uk have promised to support affected industries amp individuals suffering from   over   trillion dollar   ,0,neutral
1240146171009670000.00,3/17/20 22:21,@ReneeYoungWWE I hope and pray that you’re doing well during this whole #Coronavirus crap that’s going on right now… https://t.co/RMxrQZ7yFO,0,0,['Renee Young'],[70725301],['Coronavirus'],20663845,Rita Esquivel,Instagram: @SHADOWGIRL_1971 snapchat: reskitap1971.,1.24E+18,United States,Austin,en,"[-97.928935, 30.127892]",-97.93,30.13,reneeyoungwwe i hope and pray that you re doing well during this whole coronavirus crap that s going on right now   ,0,negative
1240145653537410000.00,3/17/20 22:18,Quel menteur ce président! : Trump Now Claims He Always Knew the Coronavirus Would Be a Pandemic https://t.co/uN36aZt1IY,0,0,[],[],[],27540842,CB,,,Canada,Montréal,en,"[-73.972965, 45.410095]",-73.97,45.41,quel menteur ce président  trump now claims he always knew the coronavirus would be a pandemic  ,0,negative
1240145192281410000.00,3/17/20 22:17,So the whole country is shutting down of ugly coronavirus affecting us man this stinks😑😒 I smell burn tf you guys don't smell it!,0,0,[],[],[],1.09557E+18,Tio Jaime,chingones,,United States,Pecos,en,"[-103.54106, 31.388995]",-103.54,31.39,so the whole country is shutting down of ugly coronavirus affecting us man this stinks😑😒 i smell burn tf you guys dont smell it,0,negative
1240145058663460000.00,3/17/20 22:16,"@AmerDentalAssn #coronavirus can cause symptoms in various body systems, are you going to respond with @fema nation… https://t.co/E6Gf7mIDxx",0,0,"['ADA', 'FEMA']","[318531893, 16669075]",['coronavirus'],1.18479E+18,Emily,homeless beanie boo collector,1.24E+18,United States,Seattle,en,"[-122.436232, 47.4953154]",-122.44,47.50,amerdentalassn coronavirus can cause symptoms in various body systems are you going to respond with fema nation   ,0,neutral
1240144473943940000.00,3/17/20 22:14,"#coronavirus is making shit hard for all of us, but don’t forget that your #localbrewery is still doing to go order… https://t.co/N6jFlJRV3S",1,1,[],[],"['coronavirus', 'localbrewery']",4862501413,Beer. Movies. Music.,https://t.co/MhJJX1q1F7,,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.67,33.70,coronavirus is making shit hard for all of us but don t forget that your localbrewery is still doing to go order   ,2,positive
1240144430578920000.00,3/17/20 22:14,"Can someone confirm if this is still so? 

(All beaches, even private beaches in Palm Beach are closed &amp; I don’t kn… https://t.co/5xU0hM8DIY",33,5,[],[],[],20118767,Dr Gina - Text “TRUMP” to 88022,"America’s Voice News• obsessed w/ the human psyche• Jesus🇮🇱• MAMA💞 #MadPolitics: https://t.co/F6BzkcjlKk Nat’l CoChair, Women4Trump •🐾rescue• E/INTJ",,United States,Palm Beach,en,"[-80.0455466, 26.593627]",-80.05,26.59,can someone confirm if this is still so   all beaches even private beaches in palm beach are closed amp i don t kn   ,38,negative
1240144300803060000.00,3/17/20 22:13,"Even with successful self-isolation, the data say Ireland will lose 2400 souls to COVID-19. So don't expect to see… https://t.co/PgvE6jkKgN",0,0,[],[],[],47333,Bernie Goldbach,Public Service Technologist.  Open Educator. #clonmeldigital Audioblog: https://t.co/hW32KTJhph   Txt:  +353861743369 https://t.co/rHzG36WDPi,,Ireland,South Tipperary,en,"[-8.4057899, 52.2013149]",-8.41,52.20,even with successful selfisolation the data say ireland will lose   souls to   so dont expect to see   ,0,negative
1240144270977310000.00,3/17/20 22:13,"Kevin Durant among Nets players who tested positive for the coronavirus

https://t.co/Bw1uBZf82o",0,0,[],[],[],31676696,John,"Loving each and every day...one day at a time. Life is good!
Humanist. Atheist. Progressive.
Secular Democratic Socialist.
Animal lover. 
Environmentalist.",,United States,Rosemead,en,"[-118.108242, 34.03441]",-118.11,34.03,kevin durant among nets players who tested positive for the coronavirus   ,0,negative
1240144030236840000.00,3/17/20 22:12,"Hey,@regionofpeel. People who have shown specific symptoms might have been infected by the COVID-19 as well. How co… https://t.co/AEdv2lAkKm",0,0,['Region of Peel'],[115465588],[],1.14124E+18,但丁老哥就是我,"坐标安大略/中国北部 
喜欢车的死宅 
会说中文(普通话)，英文，意大利语，法语，日语。I can speak mandarin, English, Italian, French and Japanese.
这个号只负责转发和评论",,Canada,Mississauga,en,"[-79.810142, 43.373074]",-79.81,43.37,heyregionofpeel people who have shown specific symptoms might have been infected by the   as well how co   ,0,neutral
